sale_id,date,customer_id,product_id,category,quantity,unit_price,discount,total_amount,payment_method,store_location
SALE-013621,2026-02-27 03:09:51,CUS-003308,PROD-0177,Tecnología,3,1314.78,0.0,3944.34,Débito,Lima Centro
SALE-013622,2026-04-19 16:32:51,CUS-009159,PROD-0480,Electrohogar,4,811.63,0.0,3246.52,Tarjeta CMR,Lima Centro
SALE-013623,2026-03-14 06:28:52,CUS-002784,PROD-0063,Calzado,1,500.16,0.0,500.16,App Fpay,Lima Centro
SALE-013624,2026-03-06 10:42:56,CUS-008087,PROD-0478,Calzado,1,216.05,0.0,216.05,Tarjeta CMR,Lima Centro
SALE-013625,2026-02-13 16:42:39,CUS-001253,PROD-0152,Moda,1,176.42,0.0,176.42,Efectivo,Online
SALE-013626,2026-01-31 02:37:01,CUS-003885,PROD-0878,Electrohogar,1,786.03,0.15,668.13,Tarjeta CMR,Lima Centro
SALE-013627,2026-04-03 11:32:45,CUS-006917,PROD-0844,Calzado,1,399.57,0.0,399.57,Débito,San Isidro
SALE-013628,2026-02-06 14:16:22,CUS-006836,PROD-0572,Electrohogar,2,3543.29,0.0,7086.58,App Fpay,Lima Centro
SALE-013629,2026-02-06 01:31:14,CUS-005752,PROD-0239,Hogar,3,1013.06,0.15,2583.3,Efectivo,Online
SALE-013630,2026-03-18 18:19:16,CUS-001080,PROD-0890,Electrohogar,1,4317.05,0.0,4317.05,Débito,Online
SALE-013631,2026-02-08 16:10:15,CUS-008810,PROD-0478,Calzado,1,216.05,0.15,183.64,Débito,Miraflores
SALE-013632,2026-04-10 10:26:37,CUS-009774,PROD-0526,Moda,1,339.61,0.0,339.61,App Fpay,Online
SALE-013633,2026-02-14 04:25:39,CUS-006998,PROD-0387,Calzado,1,575.7,0.0,575.7,Efectivo,Online
SALE-013634,2026-03-20 02:29:21,CUS-004880,PROD-0307,Calzado,2,373.48,0.0,746.96,App Fpay,Online
SALE-013635,2026-02-25 07:58:38,CUS-007448,PROD-0990,Tecnología,1,3731.28,0.0,3731.28,Tarjeta CMR,Lima Centro
SALE-013636,2026-04-05 04:42:54,CUS-005662,PROD-0528,Moda,1,124.86,0.0,124.86,Efectivo,Miraflores
SALE-013637,2026-04-06 16:12:32,CUS-004756,PROD-0939,Tecnología,1,1214.68,0.0,1214.68,Efectivo,Miraflores
SALE-013638,2026-01-05 11:54:30,CUS-006108,PROD-0783,Calzado,1,97.0,0.0,97.0,Efectivo,San Isidro
SALE-013639,2026-04-12 10:03:48,CUS-007023,PROD-0689,Electrohogar,1,3730.94,0.0,3730.94,Efectivo,Lima Centro
SALE-013640,2026-01-07 16:38:18,CUS-004867,PROD-0119,Hogar,1,822.46,0.0,822.46,Efectivo,San Isidro
SALE-013641,2026-01-07 12:42:05,CUS-006939,PROD-0077,Electrohogar,1,3092.92,0.15,2628.98,Efectivo,Miraflores
SALE-013642,2026-01-16 23:58:50,CUS-006155,PROD-0604,Tecnología,2,6643.47,0.0,13286.94,Efectivo,Miraflores
SALE-013643,2026-02-06 03:42:02,CUS-009043,PROD-0478,Calzado,2,216.05,0.15,367.29,Tarjeta CMR,Miraflores
SALE-013644,2026-01-22 15:18:48,CUS-001823,PROD-0388,Calzado,1,458.52,0.0,458.52,App Fpay,San Isidro
SALE-013645,2026-03-31 18:54:54,CUS-002817,PROD-0516,Calzado,1,268.84,0.0,268.84,App Fpay,Lima Centro
SALE-013646,2026-02-27 18:54:55,CUS-000988,PROD-1000,Hogar,1,300.15,0.0,300.15,Débito,Miraflores
SALE-013647,2026-01-07 05:27:09,CUS-000156,PROD-0716,Electrohogar,1,1851.06,0.0,1851.06,Débito,San Isidro
SALE-013648,2026-02-03 17:23:24,CUS-005098,PROD-0697,Hogar,1,1064.8,0.0,1064.8,Efectivo,Online
SALE-013649,2026-03-31 06:49:08,CUS-003038,PROD-0257,Calzado,1,357.01,0.0,357.01,Efectivo,Lima Centro
SALE-013650,2026-04-10 07:31:59,CUS-009299,PROD-0138,Electrohogar,3,566.38,0.0,1699.14,Efectivo,Miraflores
SALE-013651,2026-05-07 09:47:41,CUS-000178,PROD-0534,Electrohogar,1,1512.08,0.0,1512.08,Efectivo,Online
SALE-013652,2026-05-07 01:22:46,CUS-007724,PROD-0603,Tecnología,1,393.41,0.0,393.41,Tarjeta CMR,Lima Centro
SALE-013653,2026-05-09 23:58:42,CUS-007888,PROD-0067,Moda,1,328.99,0.0,328.99,Tarjeta CMR,San Isidro
SALE-013654,2026-02-05 12:29:56,CUS-003109,PROD-0076,Tecnología,1,4601.17,0.15,3910.99,Tarjeta CMR,Miraflores
SALE-013655,2026-01-13 01:55:25,CUS-007077,PROD-0989,Moda,1,202.17,0.0,202.17,Tarjeta CMR,Miraflores
SALE-013656,2026-02-16 06:40:17,CUS-003322,PROD-0897,Moda,1,184.04,0.15,156.43,App Fpay,Miraflores
SALE-013657,2026-04-18 14:52:27,CUS-002016,PROD-0216,Calzado,1,522.69,0.0,522.69,Débito,Miraflores
SALE-013658,2026-02-15 02:39:33,CUS-001016,PROD-0360,Moda,1,52.86,0.0,52.86,Débito,San Isidro
SALE-013659,2026-01-06 05:11:05,CUS-001248,PROD-0165,Hogar,1,977.28,0.15,830.69,Tarjeta CMR,San Isidro
SALE-013660,2026-01-20 01:31:39,CUS-008834,PROD-0531,Tecnología,1,6572.55,0.15,5586.67,Débito,Miraflores
SALE-013661,2026-03-05 06:35:28,CUS-009246,PROD-0801,Moda,2,329.88,0.0,659.76,App Fpay,Lima Centro
SALE-013662,2026-04-24 11:41:56,CUS-004816,PROD-0816,Moda,2,74.31,0.0,148.62,Efectivo,Lima Centro
SALE-013663,2026-01-23 00:35:15,CUS-006858,PROD-0594,Hogar,1,199.69,0.0,199.69,App Fpay,Lima Centro
SALE-013664,2026-01-11 23:07:51,CUS-006423,PROD-0875,Calzado,1,215.4,0.0,215.4,App Fpay,San Isidro
SALE-013665,2026-05-10 10:57:03,CUS-004573,PROD-0729,Hogar,1,717.33,0.0,717.33,Débito,San Isidro
SALE-013666,2026-02-11 18:37:41,CUS-004011,PROD-0614,Tecnología,2,5477.48,0.0,10954.96,App Fpay,Miraflores
SALE-013667,2026-01-23 06:26:16,CUS-009114,PROD-0342,Electrohogar,1,4327.88,0.0,4327.88,Débito,San Isidro
SALE-013668,2026-04-09 03:27:25,CUS-005876,PROD-0014,Moda,1,57.78,0.15,49.11,Efectivo,Online
SALE-013669,2026-02-02 16:31:31,CUS-008869,PROD-0781,Electrohogar,1,810.58,0.0,810.58,Tarjeta CMR,Online
SALE-013670,2026-03-30 07:29:24,CUS-001762,PROD-0027,Electrohogar,1,3369.23,0.15,2863.85,Efectivo,San Isidro
SALE-013671,2026-03-10 02:04:24,CUS-008991,PROD-0325,Hogar,1,566.52,0.15,481.54,Efectivo,Miraflores
SALE-013672,2026-02-26 12:00:52,CUS-008687,PROD-0509,Tecnología,1,2513.24,0.0,2513.24,Tarjeta CMR,Online
SALE-013673,2026-04-08 04:29:42,CUS-008183,PROD-0256,Moda,1,145.76,0.0,145.76,App Fpay,Lima Centro
SALE-013674,2026-05-09 17:13:47,CUS-005662,PROD-0642,Tecnología,1,4988.4,0.15,4240.14,App Fpay,Miraflores
SALE-013675,2026-03-29 11:21:58,CUS-004648,PROD-0858,Tecnología,1,4787.32,0.0,4787.32,Débito,Miraflores
SALE-013676,2026-01-26 08:37:27,CUS-005862,PROD-0646,Electrohogar,1,3636.86,0.15,3091.33,Débito,Online
SALE-013677,2026-04-26 12:54:45,CUS-006717,PROD-0616,Moda,1,281.55,0.0,281.55,App Fpay,Miraflores
SALE-013678,2026-03-13 06:26:05,CUS-002418,PROD-0232,Calzado,4,422.1,0.0,1688.4,Tarjeta CMR,Miraflores
SALE-013679,2026-01-06 19:13:36,CUS-002497,PROD-0528,Moda,1,124.86,0.0,124.86,App Fpay,San Isidro
SALE-013680,2026-01-29 05:08:56,CUS-003819,PROD-0719,Hogar,1,212.53,0.0,212.53,Efectivo,San Isidro
SALE-013681,2026-02-11 21:43:36,CUS-004974,PROD-0252,Calzado,1,344.18,0.0,344.18,Efectivo,Online
SALE-013682,2026-04-02 18:46:12,CUS-000983,PROD-0913,Hogar,1,1158.78,0.0,1158.78,Efectivo,San Isidro
SALE-013683,2026-02-04 07:22:48,CUS-007878,PROD-0069,Moda,1,248.18,0.15,210.95,Débito,Miraflores
SALE-013684,2026-02-15 08:30:50,CUS-001111,PROD-0587,Hogar,1,832.9,0.0,832.9,Tarjeta CMR,Online
SALE-013685,2026-03-04 04:34:49,CUS-000812,PROD-0653,Electrohogar,2,3781.97,0.0,7563.94,Tarjeta CMR,Online
SALE-013686,2026-03-11 10:26:28,CUS-001059,PROD-0677,Moda,2,101.68,0.0,203.36,Tarjeta CMR,Lima Centro
SALE-013687,2026-04-30 17:36:36,CUS-002154,PROD-0587,Hogar,1,832.9,0.15,707.96,Débito,Miraflores
SALE-013688,2026-04-30 07:25:21,CUS-007242,PROD-0800,Calzado,1,113.58,0.0,113.58,Tarjeta CMR,Lima Centro
SALE-013689,2026-03-26 08:33:17,CUS-004880,PROD-0048,Electrohogar,1,1278.35,0.0,1278.35,Efectivo,Miraflores
SALE-013690,2026-04-03 14:36:34,CUS-008082,PROD-0722,Calzado,1,226.29,0.0,226.29,Efectivo,Lima Centro
SALE-013691,2026-04-09 20:01:48,CUS-004232,PROD-0284,Calzado,1,566.26,0.15,481.32,Débito,San Isidro
SALE-013692,2026-04-10 23:19:19,CUS-001649,PROD-0773,Tecnología,1,580.96,0.0,580.96,App Fpay,Online
SALE-013693,2026-04-12 22:22:51,CUS-006856,PROD-0102,Calzado,2,169.06,0.0,338.12,Tarjeta CMR,Lima Centro
SALE-013694,2026-01-31 21:34:21,CUS-005237,PROD-0467,Calzado,2,398.38,0.0,796.76,Tarjeta CMR,Online
SALE-013695,2026-04-24 04:43:31,CUS-006788,PROD-0457,Moda,3,198.28,0.0,594.84,Efectivo,Lima Centro
SALE-013696,2026-02-02 10:23:29,CUS-001418,PROD-0641,Electrohogar,1,2609.9,0.0,2609.9,Efectivo,Online
SALE-013697,2026-01-26 02:06:07,CUS-002147,PROD-0727,Tecnología,1,5819.74,0.0,5819.74,Débito,Lima Centro
SALE-013698,2026-05-03 10:31:58,CUS-004821,PROD-0774,Tecnología,1,2486.52,0.0,2486.52,Débito,Lima Centro
SALE-013699,2026-04-24 06:04:34,CUS-008712,PROD-0497,Hogar,1,503.92,0.0,503.92,Tarjeta CMR,Lima Centro
SALE-013700,2026-03-09 06:28:17,CUS-008642,PROD-0456,Moda,2,39.93,0.0,79.86,Efectivo,Lima Centro
SALE-013701,2026-01-26 10:18:55,CUS-008775,PROD-0865,Hogar,1,1044.59,0.0,1044.59,Efectivo,Online
SALE-013702,2026-01-20 14:18:23,CUS-006806,PROD-0579,Hogar,3,812.97,0.0,2438.91,Débito,San Isidro
SALE-013703,2026-03-28 12:04:49,CUS-003645,PROD-0042,Calzado,1,556.74,0.0,556.74,App Fpay,Lima Centro
SALE-013704,2026-01-16 05:11:38,CUS-003059,PROD-0501,Tecnología,1,2034.23,0.15,1729.1,Débito,Online
SALE-013705,2026-02-02 18:58:58,CUS-004390,PROD-0341,Calzado,1,517.27,0.0,517.27,Efectivo,Miraflores
SALE-013706,2026-02-05 15:37:05,CUS-009701,PROD-0335,Tecnología,1,1537.17,0.15,1306.59,Efectivo,San Isidro
SALE-013707,2026-05-10 07:37:43,CUS-007522,PROD-0626,Moda,1,345.23,0.0,345.23,App Fpay,San Isidro
SALE-013708,2026-04-30 13:46:21,CUS-002688,PROD-0855,Electrohogar,1,1241.94,0.0,1241.94,Efectivo,Online
SALE-013709,2026-01-28 10:53:04,CUS-005111,PROD-0367,Calzado,1,407.22,0.15,346.14,Débito,Miraflores
SALE-013710,2026-03-18 04:51:42,CUS-001075,PROD-0360,Moda,1,52.86,0.0,52.86,Tarjeta CMR,Miraflores
SALE-013711,2026-01-15 23:06:05,CUS-002754,PROD-0229,Electrohogar,1,1583.5,0.0,1583.5,Débito,Lima Centro
SALE-013712,2026-05-11 08:40:29,CUS-003612,PROD-0990,Tecnología,1,3731.28,0.0,3731.28,Efectivo,San Isidro
SALE-013713,2026-01-23 20:28:28,CUS-001848,PROD-0148,Tecnología,2,6505.16,0.15,11058.77,Tarjeta CMR,San Isidro
SALE-013714,2026-02-03 20:07:17,CUS-001521,PROD-0026,Electrohogar,1,4350.9,0.0,4350.9,Tarjeta CMR,San Isidro
SALE-013715,2026-04-08 02:38:51,CUS-002833,PROD-0221,Moda,2,228.93,0.0,457.86,Débito,San Isidro
SALE-013716,2026-02-17 20:29:26,CUS-006202,PROD-0677,Moda,2,101.68,0.0,203.36,App Fpay,Lima Centro
SALE-013717,2026-01-01 16:01:03,CUS-002177,PROD-0812,Tecnología,1,1665.36,0.0,1665.36,Tarjeta CMR,Lima Centro
SALE-013718,2026-03-29 12:29:35,CUS-003418,PROD-0709,Calzado,2,290.04,0.15,493.07,App Fpay,Miraflores
SALE-013719,2026-03-29 21:23:51,CUS-000525,PROD-0178,Electrohogar,1,2559.97,0.0,2559.97,Débito,San Isidro
SALE-013720,2026-04-20 08:41:18,CUS-003081,PROD-0732,Hogar,2,635.94,0.0,1271.88,Efectivo,San Isidro
SALE-013721,2026-01-20 10:03:18,CUS-001103,PROD-0156,Electrohogar,1,4301.77,0.0,4301.77,App Fpay,San Isidro
SALE-013722,2026-04-13 12:23:50,CUS-006105,PROD-0274,Electrohogar,1,878.62,0.0,878.62,App Fpay,Online
SALE-013723,2026-02-01 05:47:35,CUS-001917,PROD-0909,Moda,1,295.31,0.0,295.31,Tarjeta CMR,Lima Centro
SALE-013724,2026-02-06 21:08:12,CUS-005801,PROD-0209,Calzado,1,552.44,0.0,552.44,Débito,San Isidro
SALE-013725,2026-03-12 21:35:17,CUS-009199,PROD-0536,Hogar,1,274.37,0.0,274.37,Efectivo,Online
SALE-013726,2026-01-11 01:54:21,CUS-004389,PROD-0064,Tecnología,2,2756.84,0.15,4686.63,Débito,Online
SALE-013727,2026-03-29 12:00:56,CUS-006892,PROD-0648,Electrohogar,2,2028.41,0.0,4056.82,App Fpay,Online
SALE-013728,2026-01-16 11:53:30,CUS-000692,PROD-0822,Calzado,1,469.58,0.15,399.14,Tarjeta CMR,San Isidro
SALE-013729,2026-01-02 01:18:01,CUS-001016,PROD-0071,Calzado,1,377.24,0.0,377.24,App Fpay,Lima Centro
SALE-013730,2026-04-23 08:52:52,CUS-004677,PROD-0216,Calzado,1,522.69,0.0,522.69,App Fpay,Lima Centro
SALE-013731,2026-01-05 20:23:51,CUS-000707,PROD-0401,Calzado,1,206.13,0.0,206.13,Tarjeta CMR,Miraflores
SALE-013732,2026-05-01 17:30:06,CUS-002476,PROD-0086,Tecnología,1,1991.42,0.0,1991.42,Débito,Lima Centro
SALE-013733,2026-05-01 06:17:53,CUS-000994,PROD-0973,Tecnología,3,3235.28,0.15,8249.96,Tarjeta CMR,Lima Centro
SALE-013734,2026-03-26 13:15:05,CUS-005244,PROD-0994,Tecnología,1,6662.38,0.15,5663.02,App Fpay,Miraflores
SALE-013735,2026-04-09 05:20:11,CUS-006472,PROD-0732,Hogar,2,635.94,0.0,1271.88,Débito,Miraflores
SALE-013736,2026-05-10 12:28:08,CUS-009636,PROD-0455,Hogar,1,229.82,0.0,229.82,Efectivo,Online
SALE-013737,2026-01-31 20:23:07,CUS-001827,PROD-0094,Tecnología,1,6736.15,0.0,6736.15,App Fpay,Miraflores
SALE-013738,2026-02-24 06:06:49,CUS-004823,PROD-0144,Hogar,1,909.12,0.0,909.12,Tarjeta CMR,Miraflores
SALE-013739,2026-02-19 11:35:33,CUS-008739,PROD-0857,Moda,2,292.83,0.0,585.66,Tarjeta CMR,Lima Centro
SALE-013740,2026-02-08 14:17:13,CUS-000461,PROD-0433,Calzado,1,257.26,0.0,257.26,Tarjeta CMR,San Isidro
SALE-013741,2026-01-25 00:47:26,CUS-007768,PROD-0692,Hogar,1,492.2,0.0,492.2,Débito,Miraflores
SALE-013742,2026-01-25 18:51:50,CUS-003786,PROD-0173,Electrohogar,4,3889.24,0.0,15556.96,App Fpay,Online
SALE-013743,2026-05-02 22:13:01,CUS-007601,PROD-0807,Electrohogar,1,2700.35,0.15,2295.3,Efectivo,Online
SALE-013744,2026-02-24 06:58:00,CUS-000837,PROD-0771,Tecnología,1,4540.4,0.0,4540.4,Débito,Miraflores
SALE-013745,2026-04-10 07:15:33,CUS-009105,PROD-0837,Calzado,1,280.66,0.0,280.66,Débito,San Isidro
SALE-013746,2026-02-28 07:20:58,CUS-005982,PROD-0433,Calzado,1,257.26,0.0,257.26,Tarjeta CMR,Miraflores
SALE-013747,2026-03-08 09:52:17,CUS-005684,PROD-0407,Moda,1,265.87,0.0,265.87,Tarjeta CMR,San Isidro
SALE-013748,2026-02-02 03:31:36,CUS-005404,PROD-0494,Calzado,1,242.05,0.0,242.05,Tarjeta CMR,Miraflores
SALE-013749,2026-02-07 16:55:46,CUS-004371,PROD-0413,Moda,1,270.15,0.0,270.15,Débito,San Isidro
SALE-013750,2026-02-04 17:42:12,CUS-000517,PROD-0052,Electrohogar,1,2940.53,0.15,2499.45,Efectivo,Miraflores
SALE-013751,2026-03-09 03:48:00,CUS-008613,PROD-0551,Electrohogar,1,653.59,0.15,555.55,Tarjeta CMR,San Isidro
SALE-013752,2026-03-27 13:01:18,CUS-005971,PROD-0894,Tecnología,2,3592.7,0.0,7185.4,Efectivo,Lima Centro
SALE-013753,2026-01-02 09:46:10,CUS-001087,PROD-0207,Moda,1,245.39,0.0,245.39,App Fpay,Lima Centro
SALE-013754,2026-05-02 12:37:31,CUS-004002,PROD-0555,Hogar,1,372.34,0.0,372.34,Tarjeta CMR,Online
SALE-013755,2026-04-30 15:03:55,CUS-006426,PROD-0750,Calzado,1,222.06,0.15,188.75,Débito,Lima Centro
SALE-013756,2026-03-04 01:38:27,CUS-001331,PROD-0097,Electrohogar,1,2983.14,0.0,2983.14,App Fpay,Online
SALE-013757,2026-01-03 08:04:11,CUS-000146,PROD-0023,Hogar,1,1112.59,0.0,1112.59,App Fpay,Lima Centro
SALE-013758,2026-03-17 08:13:37,CUS-009870,PROD-0600,Calzado,3,523.85,0.0,1571.55,Débito,Online
SALE-013759,2026-04-28 14:41:38,CUS-002648,PROD-0774,Tecnología,1,2486.52,0.0,2486.52,Débito,Lima Centro
SALE-013760,2026-04-22 16:51:19,CUS-009144,PROD-0043,Calzado,1,438.45,0.0,438.45,App Fpay,Online
SALE-013761,2026-03-08 16:33:22,CUS-008767,PROD-0219,Moda,1,133.84,0.0,133.84,Efectivo,San Isidro
SALE-013762,2026-03-01 02:46:09,CUS-005346,PROD-0789,Electrohogar,2,4387.62,0.0,8775.24,Tarjeta CMR,San Isidro
SALE-013763,2026-02-18 21:09:25,CUS-002588,PROD-0823,Tecnología,1,5334.85,0.0,5334.85,Efectivo,Miraflores
SALE-013764,2026-05-08 15:15:37,CUS-007252,PROD-0210,Hogar,1,627.28,0.0,627.28,Efectivo,Lima Centro
SALE-013765,2026-01-11 15:03:21,CUS-009534,PROD-0198,Calzado,1,190.7,0.0,190.7,Tarjeta CMR,Online
SALE-013766,2026-02-02 17:59:37,CUS-008843,PROD-0932,Hogar,1,278.66,0.0,278.66,Efectivo,Lima Centro
SALE-013767,2026-04-17 21:46:59,CUS-007433,PROD-0980,Electrohogar,1,1602.25,0.0,1602.25,Débito,Miraflores
SALE-013768,2026-01-26 21:57:00,CUS-005198,PROD-0475,Hogar,1,42.42,0.0,42.42,Débito,Lima Centro
SALE-013769,2026-02-12 21:01:34,CUS-006283,PROD-0557,Calzado,1,369.22,0.0,369.22,Débito,Miraflores
SALE-013770,2026-04-08 08:58:40,CUS-005274,PROD-0446,Tecnología,1,4297.05,0.0,4297.05,Tarjeta CMR,Miraflores
SALE-013771,2026-01-08 12:39:00,CUS-009332,PROD-0417,Tecnología,1,4002.65,0.0,4002.65,App Fpay,Lima Centro
SALE-013772,2026-02-02 07:06:07,CUS-009182,PROD-0036,Hogar,1,1153.4,0.0,1153.4,Débito,Lima Centro
SALE-013773,2026-03-28 21:15:20,CUS-003607,PROD-0721,Hogar,1,911.77,0.0,911.77,Tarjeta CMR,Miraflores
SALE-013774,2026-03-01 21:21:49,CUS-002867,PROD-0084,Hogar,1,505.69,0.0,505.69,Débito,Miraflores
SALE-013775,2026-04-22 20:54:57,CUS-006243,PROD-0758,Hogar,1,1174.14,0.0,1174.14,Tarjeta CMR,Lima Centro
SALE-013776,2026-05-05 16:12:25,CUS-008174,PROD-0257,Calzado,1,357.01,0.0,357.01,Tarjeta CMR,San Isidro
SALE-013777,2026-04-25 09:19:13,CUS-004279,PROD-0990,Tecnología,1,3731.28,0.15,3171.59,Tarjeta CMR,Lima Centro
SALE-013778,2026-03-30 18:06:38,CUS-003827,PROD-0559,Moda,2,309.6,0.0,619.2,Efectivo,Online
SALE-013779,2026-03-01 00:33:51,CUS-002671,PROD-0129,Electrohogar,2,1002.73,0.0,2005.46,Débito,Online
SALE-013780,2026-01-03 23:25:20,CUS-002860,PROD-0385,Electrohogar,1,1409.7,0.0,1409.7,Tarjeta CMR,Online
SALE-013781,2026-02-25 22:48:37,CUS-008178,PROD-0761,Hogar,2,696.93,0.0,1393.86,Tarjeta CMR,Lima Centro
SALE-013782,2026-02-15 08:08:46,CUS-004049,PROD-0486,Electrohogar,1,3278.99,0.0,3278.99,App Fpay,Lima Centro
SALE-013783,2026-05-10 07:31:01,CUS-007022,PROD-0428,Moda,2,317.09,0.15,539.05,Débito,San Isidro
SALE-013784,2026-02-08 05:16:52,CUS-005935,PROD-0404,Calzado,1,428.47,0.0,428.47,App Fpay,San Isidro
SALE-013785,2026-02-24 06:07:37,CUS-008291,PROD-0950,Calzado,1,219.79,0.0,219.79,Efectivo,Online
SALE-013786,2026-01-21 08:10:29,CUS-009376,PROD-0229,Electrohogar,1,1583.5,0.0,1583.5,App Fpay,Miraflores
SALE-013787,2026-04-25 08:31:55,CUS-003738,PROD-0744,Calzado,1,578.78,0.0,578.78,Débito,Lima Centro
SALE-013788,2026-05-08 23:32:28,CUS-004932,PROD-0482,Hogar,1,654.55,0.0,654.55,App Fpay,San Isidro
SALE-013789,2026-02-04 03:17:58,CUS-001948,PROD-0681,Electrohogar,1,3589.19,0.0,3589.19,Débito,Lima Centro
SALE-013790,2026-03-11 10:29:33,CUS-006574,PROD-0251,Electrohogar,1,2355.24,0.0,2355.24,Débito,Miraflores
SALE-013791,2026-02-19 23:04:02,CUS-008052,PROD-0996,Calzado,1,104.48,0.0,104.48,App Fpay,San Isidro
SALE-013792,2026-04-26 09:48:14,CUS-008730,PROD-0047,Moda,1,318.95,0.0,318.95,Débito,Online
SALE-013793,2026-04-27 17:14:57,CUS-000995,PROD-0019,Hogar,1,605.67,0.0,605.67,Tarjeta CMR,Miraflores
SALE-013794,2026-02-02 14:24:42,CUS-008730,PROD-0652,Electrohogar,1,2350.24,0.15,1997.7,App Fpay,Online
SALE-013795,2026-03-14 20:57:31,CUS-008537,PROD-0979,Electrohogar,1,2459.18,0.0,2459.18,Efectivo,Online
SALE-013796,2026-04-07 22:06:30,CUS-000494,PROD-0436,Electrohogar,1,4172.61,0.15,3546.72,Efectivo,Online
SALE-013797,2026-03-16 03:51:16,CUS-003555,PROD-0061,Tecnología,1,6558.38,0.0,6558.38,Efectivo,Lima Centro
SALE-013798,2026-02-09 05:34:14,CUS-005706,PROD-0605,Moda,1,30.8,0.0,30.8,Débito,San Isidro
SALE-013799,2026-01-10 14:36:24,CUS-008067,PROD-0747,Tecnología,2,548.08,0.0,1096.16,App Fpay,Miraflores
SALE-013800,2026-01-22 01:54:22,CUS-008127,PROD-0629,Moda,4,47.15,0.0,188.6,App Fpay,San Isidro
SALE-013801,2026-02-10 20:27:31,CUS-006912,PROD-0198,Calzado,1,190.7,0.0,190.7,Tarjeta CMR,San Isidro
SALE-013802,2026-01-03 22:20:11,CUS-003469,PROD-0738,Electrohogar,1,603.82,0.0,603.82,Efectivo,San Isidro
SALE-013803,2026-03-06 01:25:32,CUS-008115,PROD-0720,Calzado,1,321.61,0.0,321.61,Efectivo,Lima Centro
SALE-013804,2026-02-12 19:07:23,CUS-008181,PROD-0929,Calzado,3,264.05,0.0,792.15,Efectivo,San Isidro
SALE-013805,2026-03-02 09:21:03,CUS-007777,PROD-0518,Electrohogar,1,4137.86,0.0,4137.86,App Fpay,Lima Centro
SALE-013806,2026-04-16 05:08:06,CUS-003389,PROD-0477,Electrohogar,2,964.63,0.0,1929.26,Débito,Lima Centro
SALE-013807,2026-01-28 09:25:05,CUS-002876,PROD-0034,Calzado,1,305.19,0.15,259.41,Efectivo,Miraflores
SALE-013808,2026-03-30 17:39:36,CUS-005433,PROD-0037,Hogar,1,1113.44,0.0,1113.44,App Fpay,Lima Centro
SALE-013809,2026-01-22 20:21:51,CUS-007157,PROD-0299,Calzado,1,396.44,0.0,396.44,Efectivo,Lima Centro
SALE-013810,2026-02-11 14:50:07,CUS-000728,PROD-0157,Hogar,1,847.28,0.0,847.28,App Fpay,Lima Centro
SALE-013811,2026-01-10 14:50:49,CUS-001728,PROD-0134,Tecnología,1,5469.37,0.0,5469.37,Efectivo,Online
SALE-013812,2026-03-19 01:38:33,CUS-000928,PROD-0974,Tecnología,1,3063.11,0.0,3063.11,Débito,Miraflores
SALE-013813,2026-04-13 06:55:34,CUS-001949,PROD-0526,Moda,1,339.61,0.0,339.61,App Fpay,Lima Centro
SALE-013814,2026-03-25 15:27:55,CUS-004084,PROD-0510,Moda,1,202.04,0.0,202.04,App Fpay,Miraflores
SALE-013815,2026-01-25 15:25:36,CUS-009841,PROD-0923,Calzado,1,173.56,0.0,173.56,Efectivo,Lima Centro
SALE-013816,2026-04-26 15:46:22,CUS-006154,PROD-0289,Tecnología,1,1584.26,0.0,1584.26,Efectivo,Miraflores
SALE-013817,2026-03-31 03:43:25,CUS-004620,PROD-0435,Tecnología,1,3214.85,0.0,3214.85,Efectivo,Lima Centro
SALE-013818,2026-02-01 00:17:28,CUS-003551,PROD-0049,Calzado,1,156.11,0.0,156.11,Tarjeta CMR,Miraflores
SALE-013819,2026-02-26 07:24:21,CUS-007483,PROD-0447,Moda,3,111.86,0.0,335.58,Efectivo,San Isidro
SALE-013820,2026-02-22 00:51:43,CUS-007220,PROD-0888,Tecnología,1,6452.78,0.15,5484.86,Tarjeta CMR,Miraflores
SALE-013821,2026-03-18 01:47:30,CUS-000899,PROD-0931,Moda,1,58.96,0.0,58.96,App Fpay,Lima Centro
SALE-013822,2026-01-14 08:12:03,CUS-004045,PROD-0758,Hogar,1,1174.14,0.0,1174.14,Efectivo,Lima Centro
SALE-013823,2026-04-05 23:13:41,CUS-000669,PROD-0880,Hogar,1,79.74,0.15,67.78,Débito,San Isidro
SALE-013824,2026-03-17 08:50:04,CUS-007037,PROD-0239,Hogar,1,1013.06,0.0,1013.06,Tarjeta CMR,Miraflores
SALE-013825,2026-03-23 19:47:28,CUS-005942,PROD-0831,Calzado,1,415.48,0.15,353.16,Débito,Online
SALE-013826,2026-01-16 23:41:33,CUS-001400,PROD-0012,Moda,1,287.45,0.0,287.45,App Fpay,San Isidro
SALE-013827,2026-01-17 15:17:56,CUS-008523,PROD-0551,Electrohogar,1,653.59,0.15,555.55,Débito,Lima Centro
SALE-013828,2026-02-16 01:54:04,CUS-002391,PROD-0067,Moda,1,328.99,0.0,328.99,Efectivo,Miraflores
SALE-013829,2026-04-29 17:00:45,CUS-008754,PROD-0073,Tecnología,2,3148.53,0.0,6297.06,Tarjeta CMR,Miraflores
SALE-013830,2026-02-19 02:59:38,CUS-005379,PROD-0759,Calzado,1,149.31,0.0,149.31,Efectivo,Lima Centro
